date,variable,value
18030113,TMAX,63
18030114,TMAX,50
18030115,TMAX,23
18030116,TMAX,25
18030117,TMAX,25
18030118,TMAX,38
18030119,TMAX,31
18030120,TMAX,38
18030121,TMAX,63
18030122,TMAX,50
18030123,TMAX,50
18030124,TMAX,45
18030125,TMAX,19
18030126,TMAX,8
18030127,TMAX,5
18030128,TMAX,13
18030129,TMAX,13
18030130,TMAX,21
18030131,TMAX,-16
18040101,TMAX,38
18040102,TMAX,48
18040103,TMAX,63
18040104,TMAX,54
18040105,TMAX,56
18040106,TMAX,48
18040107,TMAX,45
18040108,TMAX,50
18040109,TMAX,60
18040110,TMAX,50
18040111,TMAX,50
18040112,TMAX,63
18040113,TMAX,50
18040114,TMAX,50
18040115,TMAX,63
18040116,TMAX,70
18040117,TMAX,73
18040118,TMAX,100
18040119,TMAX,81
18040120,TMAX,85
18040121,TMAX,110
18040122,TMAX,81
18040123,TMAX,75
18040124,TMAX,78
18040125,TMAX,69
18040126,TMAX,63
18040127,TMAX,75
18040128,TMAX,63
18040129,TMAX,113
18040130,TMAX,125
18040131,TMAX,88
18050101,TMAX,29
18050102,TMAX,30
18050103,TMAX,25
18050104,TMAX,19
18050105,TMAX,23
18050106,TMAX,16
18050107,TMAX,16
18050108,TMAX,16
18050109,TMAX,15
18050110,TMAX,13
18050111,TMAX,25
18050112,TMAX,13
18050113,TMAX,21
18050114,TMAX,13
18050115,TMAX,3
18050116,TMAX,-28
18050117,TMAX,-34
18050118,TMAX,-21
18050119,TMAX,-20
18050120,TMAX,-19
18050121,TMAX,5
18050122,TMAX,19
18050123,TMAX,38
18050124,TMAX,21
18050125,TMAX,20
18050126,TMAX,19
18050127,TMAX,29
18050128,TMAX,23
18050129,TMAX,19
18050130,TMAX,19
18050131,TMAX,34
18060101,TMAX,20
18060102,TMAX,20
18060103,TMAX,25
18060104,TMAX,0
18060105,TMAX,-13
18060106,TMAX,-20
18060107,TMAX,0
18060108,TMAX,18
18060109,TMAX,25
18060110,TMAX,6
18060111,TMAX,15
18060112,TMAX,26
18060113,TMAX,13
18060114,TMAX,41
18060115,TMAX,9
18060116,TMAX,6
18060117,TMAX,23
18060118,TMAX,19
18060119,TMAX,23
18060120,TMAX,25
18060121,TMAX,75
18060122,TMAX,50
18060123,TMAX,31
18060124,TMAX,23
18060125,TMAX,38
18060126,TMAX,34
18060127,TMAX,31
18060128,TMAX,63
18060129,TMAX,48
18060130,TMAX,23
18060131,TMAX,38
18070101,TMAX,15
18070102,TMAX,34
18070103,TMAX,23
18070104,TMAX,23
18070105,TMAX,33
18070106,TMAX,23
18070107,TMAX,41
18070108,TMAX,31
18070109,TMAX,25
18070110,TMAX,33
18070111,TMAX,23
18070112,TMAX,25
18070113,TMAX,19
18070114,TMAX,69
18070115,TMAX,31
18070116,TMAX,25
18070117,TMAX,25
18070118,TMAX,21
18070119,TMAX,69
18070120,TMAX,13
18070121,TMAX,13
18070122,TMAX,38
18070123,TMAX,34
18070124,TMAX,69
18070125,TMAX,53
18070126,TMAX,53
18070127,TMAX,50
18070128,TMAX,45
18070129,TMAX,21
18070130,TMAX,19
18070131,TMAX,19
18080101,TMAX,-19
18080102,TMAX,0
18080103,TMAX,0
18080104,TMAX,-19
18080105,TMAX,-6
18080106,TMAX,-3
18080107,TMAX,0
18080108,TMAX,3
18080109,TMAX,3
18080110,TMAX,31
18080111,TMAX,25
18080112,TMAX,58
18080113,TMAX,25
18080114,TMAX,-6
18080115,TMAX,8
18080116,TMAX,13
18080117,TMAX,21
18080118,TMAX,25
18080119,TMAX,33
18080120,TMAX,-6
18080121,TMAX,0
18080122,TMAX,33
18080123,TMAX,33
18080124,TMAX,21
18080125,TMAX,0
18080126,TMAX,0
18080127,TMAX,15
18080128,TMAX,0
18080129,TMAX,25
18080130,TMAX,50
18080131,TMAX,38
18090101,TMAX,31
18090102,TMAX,31
18090103,TMAX,21
18090104,TMAX,25
18090105,TMAX,25
18090106,TMAX,25
18090107,TMAX,35
18090108,TMAX,28
18090109,TMAX,63
18090110,TMAX,29
18090111,TMAX,44
18090112,TMAX,38
18090113,TMAX,19
18090114,TMAX,19
18090115,TMAX,23
18090116,TMAX,25
18090117,TMAX,19
18090118,TMAX,0
18090119,TMAX,-15
18090120,TMAX,-6
18090121,TMAX,0
18090122,TMAX,0
18090123,TMAX,19
18090124,TMAX,18
18090125,TMAX,9
18090126,TMAX,20
18090127,TMAX,38
18090128,TMAX,44
18090129,TMAX,53
18090130,TMAX,63
18090131,TMAX,60
18100101,TMAX,38
18100102,TMAX,13
18100103,TMAX,13
18100104,TMAX,31
18100105,TMAX,44
18100106,TMAX,-3
18100107,TMAX,-8
18100108,TMAX,16
18100109,TMAX,0
18100110,TMAX,-18
18100111,TMAX,-15
18100112,TMAX,0
18100113,TMAX,15
18100114,TMAX,-6
18100115,TMAX,-3
18100116,TMAX,0
18100117,TMAX,25
18100118,TMAX,25
18100119,TMAX,25
18100120,TMAX,25
18100121,TMAX,19
18100122,TMAX,25
18100123,TMAX,38
18100124,TMAX,55
18100125,TMAX,55
18100126,TMAX,50
18100127,TMAX,44
18100128,TMAX,44
18100129,TMAX,44
18100130,TMAX,38
18100131,TMAX,31
18110101,TMAX,-11
18110102,TMAX,-25
18110103,TMAX,-19
18110104,TMAX,-31
18110105,TMAX,6
18110106,TMAX,23
18110107,TMAX,19
18110108,TMAX,25
18110109,TMAX,25
18110110,TMAX,31
18110111,TMAX,38
18110112,TMAX,31
18110113,TMAX,44
18110114,TMAX,44
18110115,TMAX,19
18110116,TMAX,16
18110117,TMAX,3
18110118,TMAX,3
18110119,TMAX,21
18110120,TMAX,33
18110121,TMAX,31
18110122,TMAX,13
18110123,TMAX,19
18110124,TMAX,4
18110125,TMAX,9
18110126,TMAX,-13
18110127,TMAX,-19
18110128,TMAX,0
18110129,TMAX,3
18110130,TMAX,0
18110131,TMAX,30
18120101,TMAX,-9
18120102,TMAX,-13
18120103,TMAX,-16
18120104,TMAX,-16
18120105,TMAX,0
18120106,TMAX,19
18120107,TMAX,-19
18120108,TMAX,-56
18120109,TMAX,0
18120110,TMAX,0
18120111,TMAX,-19
18120112,TMAX,-38
18120113,TMAX,-25
18120114,TMAX,-23
18120115,TMAX,-23
18120116,TMAX,-25
18120117,TMAX,-19
18120118,TMAX,-10
18120119,TMAX,-8
18120120,TMAX,38
18120121,TMAX,38
18120122,TMAX,0
18120123,TMAX,-16
18120124,TMAX,0
18120125,TMAX,9
18120126,TMAX,19
18120127,TMAX,13
18120128,TMAX,3
18120129,TMAX,0
18120130,TMAX,0
18120131,TMAX,0
18130101,TMAX,31
18130102,TMAX,31
18130103,TMAX,31
18130104,TMAX,50
18130105,TMAX,53
18130106,TMAX,54
18130107,TMAX,6
18130108,TMAX,0
18130109,TMAX,19
18130110,TMAX,41
18130111,TMAX,25
18130112,TMAX,25
18130113,TMAX,21
18130114,TMAX,20
18130115,TMAX,25
18130116,TMAX,41
18130117,TMAX,56
18130118,TMAX,31
18130119,TMAX,21
18130120,TMAX,6
18130121,TMAX,3
18130122,TMAX,0
18130123,TMAX,-6
18130124,TMAX,-19
18130125,TMAX,-25
18130126,TMAX,-13
18130127,TMAX,13
18130128,TMAX,8
18130129,TMAX,0
18130130,TMAX,1
18130131,TMAX,0
18140101,TMAX,53
18140102,TMAX,11
18140103,TMAX,19
18140104,TMAX,19
18140105,TMAX,23
18140106,TMAX,25
18140107,TMAX,50
18140108,TMAX,44
18140109,TMAX,38
18140110,TMAX,38
18140111,TMAX,25
18140112,TMAX,4
18140113,TMAX,0
18140114,TMAX,3
18140115,TMAX,-6
18140116,TMAX,0
18140117,TMAX,3
18140118,TMAX,25
18140119,TMAX,25
18140120,TMAX,3
18140121,TMAX,3
18140122,TMAX,19
18140123,TMAX,19
18140124,TMAX,19
18140125,TMAX,29
18140126,TMAX,0
18140127,TMAX,-25
18140128,TMAX,5
18140129,TMAX,20
18140130,TMAX,13
18140131,TMAX,0
18150101,TMAX,0
18150102,TMAX,6
18150103,TMAX,18
18150104,TMAX,8
18150105,TMAX,25
18150106,TMAX,33
18150107,TMAX,31
18150108,TMAX,19
18150109,TMAX,25
18150110,TMAX,-13
18150111,TMAX,-13
18150112,TMAX,44
18150113,TMAX,21
18150114,TMAX,0
18150115,TMAX,0
18150116,TMAX,-3
18150117,TMAX,-25
18150118,TMAX,-23
18150119,TMAX,-13
18150120,TMAX,0
18150121,TMAX,0
18150122,TMAX,5
18150123,TMAX,-44
18150124,TMAX,-38
18150125,TMAX,0
18150126,TMAX,19
18150127,TMAX,13
18150128,TMAX,21
18150129,TMAX,38
18150130,TMAX,38
18150131,TMAX,30
18160101,TMAX,13
18160102,TMAX,19
18160103,TMAX,13
18160104,TMAX,13
18160105,TMAX,0
18160106,TMAX,-13
18160107,TMAX,38
18160108,TMAX,31
18160109,TMAX,30
18160110,TMAX,23
18160111,TMAX,13
18160112,TMAX,25
18160113,TMAX,0
18160114,TMAX,13
18160115,TMAX,25
18160116,TMAX,21
18160117,TMAX,0
18160118,TMAX,0
18160119,TMAX,19
18160120,TMAX,28
18160121,TMAX,33
18160122,TMAX,33
18160123,TMAX,33
18160124,TMAX,31
18160125,TMAX,29
18160126,TMAX,31
18160127,TMAX,18
18160128,TMAX,0
18160129,TMAX,0
18160130,TMAX,-25
18160131,TMAX,-34
18170101,TMAX,35
18170102,TMAX,38
18170103,TMAX,38
18170104,TMAX,50
18170105,TMAX,25
18170106,TMAX,50
18170107,TMAX,50
18170108,TMAX,69
18170109,TMAX,30
18170110,TMAX,23
18170111,TMAX,19
18170112,TMAX,29
18170113,TMAX,25
18170114,TMAX,31
18170115,TMAX,6
18170116,TMAX,16
18170117,TMAX,23
18170118,TMAX,23
18170119,TMAX,28
18170120,TMAX,31
18170121,TMAX,50
18170122,TMAX,63
18170123,TMAX,38
18170124,TMAX,31
18170125,TMAX,63
18170126,TMAX,70
18170127,TMAX,74
18170128,TMAX,73
18170129,TMAX,60
18170130,TMAX,56
18170131,TMAX,56
18180101,TMAX,3
18180102,TMAX,16
18180103,TMAX,31
18180104,TMAX,41
18180105,TMAX,38
18180106,TMAX,38
18180107,TMAX,25
18180108,TMAX,19
18180109,TMAX,-10
18180110,TMAX,-6
18180111,TMAX,-13
18180112,TMAX,0
18180113,TMAX,35
18180114,TMAX,33
18180115,TMAX,9
18180116,TMAX,31
18180117,TMAX,34
18180118,TMAX,44
18180119,TMAX,48
18180120,TMAX,45
18180121,TMAX,31
18180122,TMAX,38
18180123,TMAX,25
18180124,TMAX,38
18180125,TMAX,44
18180126,TMAX,53
18180127,TMAX,48
18180128,TMAX,38
18180129,TMAX,60
18180130,TMAX,29
18180131,TMAX,38
18190101,TMAX,5
18190102,TMAX,20
18190103,TMAX,18
18190104,TMAX,13
18190105,TMAX,3
18190106,TMAX,8
18190107,TMAX,0
18190108,TMAX,-31
18190109,TMAX,-13
18190110,TMAX,30
18190111,TMAX,25
18190112,TMAX,4
18190113,TMAX,25
18190114,TMAX,0
18190115,TMAX,-13
18190116,TMAX,56
18190117,TMAX,44
18190118,TMAX,25
18190119,TMAX,30
18190120,TMAX,30
18190121,TMAX,35
18190122,TMAX,21
18190123,TMAX,28
18190124,TMAX,28
18190125,TMAX,45
18190126,TMAX,41
18190127,TMAX,50
18190128,TMAX,44
18190129,TMAX,38
18190130,TMAX,48
18190131,TMAX,58
18200101,TMAX,3
18200102,TMAX,-19
18200103,TMAX,13
18200104,TMAX,30
18200105,TMAX,33
18200106,TMAX,38
18200107,TMAX,29
18200108,TMAX,3
18200109,TMAX,-38
18200110,TMAX,-54
18200111,TMAX,-45
18200112,TMAX,-31
18200113,TMAX,-31
18200114,TMAX,-31
18200115,TMAX,-28
18200116,TMAX,-13
18200117,TMAX,19
18200118,TMAX,25
18200119,TMAX,29
18200120,TMAX,21
18200121,TMAX,19
18200122,TMAX,16
18200123,TMAX,50
18200124,TMAX,31
18200125,TMAX,23
18200126,TMAX,25
18200127,TMAX,44
18200128,TMAX,34
18200129,TMAX,50
18200130,TMAX,63
18200131,TMAX,61
18210101,TMAX,0
18210102,TMAX,9
18210103,TMAX,0
18210104,TMAX,19
18210105,TMAX,19
18210106,TMAX,18
18210107,TMAX,35
18210108,TMAX,34
18210109,TMAX,45
18210110,TMAX,75
18210111,TMAX,60
18210112,TMAX,31
18210113,TMAX,31
18210114,TMAX,44
18210115,TMAX,33
18210116,TMAX,26
18210117,TMAX,19
18210118,TMAX,13
18210119,TMAX,19
18210120,TMAX,4
18210121,TMAX,31
18210122,TMAX,75
18210123,TMAX,49
18210124,TMAX,38
18210125,TMAX,44
18210126,TMAX,44
18210127,TMAX,44
18210128,TMAX,25
18210129,TMAX,13
18210130,TMAX,19
18210131,TMAX,31
18220101,TMAX,16
18220102,TMAX,19
18220103,TMAX,33
18220104,TMAX,16
18220105,TMAX,19
18220106,TMAX,25
18220107,TMAX,25
18220108,TMAX,35
18220109,TMAX,21
18220110,TMAX,21
18220111,TMAX,20
18220112,TMAX,21
18220113,TMAX,38
18220114,TMAX,100
18220115,TMAX,88
18220116,TMAX,63
18220117,TMAX,58
18220118,TMAX,63
18220119,TMAX,108
18220120,TMAX,83
18220121,TMAX,56
18220122,TMAX,56
18220123,TMAX,44
18220124,TMAX,44
18220125,TMAX,54
18220126,TMAX,100
18220127,TMAX,80
18220128,TMAX,50
18220129,TMAX,53
18220130,TMAX,63
18220131,TMAX,75
18230101,TMAX,-38
18230102,TMAX,-38
18230103,TMAX,-38
18230104,TMAX,-19
18230105,TMAX,-50
18230106,TMAX,-6
18230107,TMAX,-5
18230108,TMAX,4
18230109,TMAX,-5
18230110,TMAX,18
18230111,TMAX,16
18230112,TMAX,25
18230113,TMAX,23
18230114,TMAX,0
18230115,TMAX,-33
18230116,TMAX,0
18230117,TMAX,25
18230118,TMAX,29
18230119,TMAX,28
18230120,TMAX,15
18230121,TMAX,-3
18230122,TMAX,-40
18230123,TMAX,-44
18230124,TMAX,13
18230125,TMAX,-9
18230126,TMAX,31
18230127,TMAX,6
18230128,TMAX,31
18230129,TMAX,30
18230130,TMAX,25
18230131,TMAX,25
18240101,TMAX,8
18240102,TMAX,41
18240103,TMAX,40
18240104,TMAX,100
18240105,TMAX,34
18240106,TMAX,19
18240107,TMAX,19
18240108,TMAX,15
18240109,TMAX,31
18240110,TMAX,38
18240111,TMAX,33
18240112,TMAX,31
18240113,TMAX,30
18240114,TMAX,31
18240115,TMAX,38
18240116,TMAX,25
18240117,TMAX,19
18240118,TMAX,15
18240119,TMAX,14
18240120,TMAX,20
18240121,TMAX,31
18240122,TMAX,29
18240123,TMAX,31
18240124,TMAX,88
18240125,TMAX,81
18240126,TMAX,69
18240127,TMAX,75
18240128,TMAX,75
18240129,TMAX,94
18240130,TMAX,106
18240131,TMAX,75
18250101,TMAX,56
18250102,TMAX,33
18250103,TMAX,16
18250104,TMAX,29
18250105,TMAX,81
18250106,TMAX,44
18250107,TMAX,31
18250108,TMAX,31
18250109,TMAX,84
18250110,TMAX,45
18250111,TMAX,45
18250112,TMAX,35
18250113,TMAX,38
18250114,TMAX,41
18250115,TMAX,44
18250116,TMAX,25
18250117,TMAX,44
18250118,TMAX,45
18250119,TMAX,25
18250120,TMAX,25
18250121,TMAX,44
18250122,TMAX,25
18250123,TMAX,35
18250124,TMAX,43
18250125,TMAX,45
18250126,TMAX,55
18250127,TMAX,55
18250128,TMAX,50
18250129,TMAX,69
18250130,TMAX,56
18250131,TMAX,50
18260101,TMAX,19
18260102,TMAX,25
18260103,TMAX,16
18260104,TMAX,18
18260105,TMAX,34
18260106,TMAX,31
18260107,TMAX,69
18260108,TMAX,44
18260109,TMAX,25
18260110,TMAX,19
18260111,TMAX,13
18260112,TMAX,25
18260113,TMAX,19
18260114,TMAX,0
18260115,TMAX,-45
18260116,TMAX,-55
18260117,TMAX,-38
18260118,TMAX,-31
18260119,TMAX,-31
18260120,TMAX,-29
18260121,TMAX,-19
18260122,TMAX,-19
18260123,TMAX,-19
18260124,TMAX,-18
18260125,TMAX,-25
18260126,TMAX,-25
18260127,TMAX,-16
18260128,TMAX,-13
18260129,TMAX,-13
18260130,TMAX,-6
18260131,TMAX,5
18270101,TMAX,70
18270102,TMAX,50
18270103,TMAX,50
18270104,TMAX,25
18270105,TMAX,58
18270106,TMAX,6
18270107,TMAX,34
18270108,TMAX,26
18270109,TMAX,49
18270110,TMAX,75
18270111,TMAX,54
18270112,TMAX,54
18270113,TMAX,49
18270114,TMAX,44
18270115,TMAX,56
18270116,TMAX,51
18270117,TMAX,79
18270118,TMAX,31
18270119,TMAX,15
18270120,TMAX,5
18270121,TMAX,3
18270122,TMAX,-28
18270123,TMAX,-44
18270124,TMAX,-19
18270125,TMAX,-23
18270126,TMAX,0
18270127,TMAX,0
18270128,TMAX,35
18270129,TMAX,28
18270130,TMAX,55
18270131,TMAX,45
18280101,TMAX,40
18280102,TMAX,55
18280103,TMAX,30
18280104,TMAX,63
18280105,TMAX,50
18280106,TMAX,25
18280107,TMAX,-4
18280108,TMAX,-10
18280109,TMAX,6
18280110,TMAX,25
18280111,TMAX,33
18280112,TMAX,30
18280113,TMAX,44
18280114,TMAX,44
18280115,TMAX,73
18280116,TMAX,38
18280117,TMAX,41
18280118,TMAX,19
18280119,TMAX,19
18280120,TMAX,29
18280121,TMAX,44
18280122,TMAX,50
18280123,TMAX,81
18280124,TMAX,125
18280125,TMAX,75
18280126,TMAX,69
18280127,TMAX,70
18280128,TMAX,29
18280129,TMAX,33
18280130,TMAX,33
18280131,TMAX,13
18290101,TMAX,-10
18290102,TMAX,-20
18290103,TMAX,56
18290104,TMAX,21
18290105,TMAX,13
18290106,TMAX,18
18290107,TMAX,21
18290108,TMAX,30
18290109,TMAX,16
18290110,TMAX,6
18290111,TMAX,30
18290112,TMAX,31
18290113,TMAX,31
18290114,TMAX,46
18290115,TMAX,15
18290116,TMAX,14
18290117,TMAX,0
18290118,TMAX,23
18290119,TMAX,15
18290120,TMAX,13
18290121,TMAX,19
18290122,TMAX,0
18290123,TMAX,23
18290124,TMAX,21
18290125,TMAX,25
18290126,TMAX,6
18290127,TMAX,25
18290128,TMAX,15
18290129,TMAX,-6
18290130,TMAX,31
18290131,TMAX,44
18300101,TMAX,-70
18300102,TMAX,-88
18300103,TMAX,-63
18300104,TMAX,-18
18300105,TMAX,-50
18300106,TMAX,-63
18300107,TMAX,-44
18300108,TMAX,-16
18300109,TMAX,-44
18300110,TMAX,-34
18300111,TMAX,-73
18300112,TMAX,-70
18300113,TMAX,-40
18300114,TMAX,0
18300115,TMAX,0
18300116,TMAX,8
18300117,TMAX,-8
18300118,TMAX,-9
18300119,TMAX,-19
18300120,TMAX,-19
18300121,TMAX,6
18300122,TMAX,31
18300123,TMAX,40
18300124,TMAX,31
18300125,TMAX,18
18300126,TMAX,-9
18300127,TMAX,-29
18300128,TMAX,-15
18300129,TMAX,-23
18300130,TMAX,-28
18300131,TMAX,-56
18310101,TMAX,41
18310102,TMAX,40
18310103,TMAX,73
18310104,TMAX,75
18310105,TMAX,75
18310106,TMAX,56
18310107,TMAX,40
18310108,TMAX,0
18310109,TMAX,40
18310110,TMAX,25
18310111,TMAX,35
18310112,TMAX,6
18310113,TMAX,-19
18310114,TMAX,-13
18310115,TMAX,-16
18310116,TMAX,-9
18310117,TMAX,10
18310118,TMAX,31
18310119,TMAX,43
18310120,TMAX,25
18310121,TMAX,40
18310122,TMAX,46
18310123,TMAX,34
18310124,TMAX,44
18310125,TMAX,31
18310126,TMAX,34
18310127,TMAX,25
18310128,TMAX,-6
18310129,TMAX,-13
18310130,TMAX,6
18310131,TMAX,0
18320101,TMAX,6
18320102,TMAX,25
18320103,TMAX,44
18320104,TMAX,29
18320105,TMAX,25
18320106,TMAX,31
18320107,TMAX,25
18320108,TMAX,31
18320109,TMAX,44
18320110,TMAX,44
18320111,TMAX,25
18320112,TMAX,19
18320113,TMAX,31
18320114,TMAX,31
18320115,TMAX,50
18320116,TMAX,40
18320117,TMAX,44
18320118,TMAX,44
18320119,TMAX,63
18320120,TMAX,63
18320121,TMAX,46
18320122,TMAX,46
18320123,TMAX,50
18320124,TMAX,31
18320125,TMAX,44
18320126,TMAX,33
18320127,TMAX,21
18320128,TMAX,31
18320129,TMAX,31
18320130,TMAX,29
18320131,TMAX,13
18330101,TMAX,31
18330102,TMAX,13
18330103,TMAX,13
18330104,TMAX,21
18330105,TMAX,19
18330106,TMAX,6
18330107,TMAX,13
18330108,TMAX,25
18330109,TMAX,16
18330110,TMAX,-6
18330111,TMAX,-4
18330112,TMAX,18
18330113,TMAX,25
18330114,TMAX,41
18330115,TMAX,44
18330116,TMAX,44
18330117,TMAX,53
18330118,TMAX,34
18330119,TMAX,38
18330120,TMAX,35
18330121,TMAX,21
18330122,TMAX,25
18330123,TMAX,-19
18330124,TMAX,-21
18330125,TMAX,-6
18330126,TMAX,38
18330127,TMAX,31
18330128,TMAX,44
18330129,TMAX,31
18330130,TMAX,31
18330131,TMAX,44
18340101,TMAX,63
18340102,TMAX,56
18340103,TMAX,54
18340104,TMAX,70
18340105,TMAX,53
18340106,TMAX,38
18340107,TMAX,39
18340108,TMAX,31
18340109,TMAX,25
18340110,TMAX,38
18340111,TMAX,43
18340112,TMAX,38
18340113,TMAX,58
18340114,TMAX,38
18340115,TMAX,38
18340116,TMAX,50
18340117,TMAX,46
18340118,TMAX,43
18340119,TMAX,44
18340120,TMAX,84
18340121,TMAX,63
18340122,TMAX,54
18340123,TMAX,70
18340124,TMAX,44
18340125,TMAX,88
18340126,TMAX,38
18340127,TMAX,41
18340128,TMAX,56
18340129,TMAX,54
18340130,TMAX,63
18340131,TMAX,44
18350101,TMAX,45
18350102,TMAX,43
18350103,TMAX,50
18350104,TMAX,20
18350105,TMAX,23
18350106,TMAX,10
18350107,TMAX,18
18350108,TMAX,1
18350109,TMAX,23
18350110,TMAX,25
18350111,TMAX,36
18350112,TMAX,34
18350113,TMAX,38
18350114,TMAX,29
18350115,TMAX,54
18350116,TMAX,55
18350117,TMAX,59
18350118,TMAX,58
18350119,TMAX,60
18350120,TMAX,63
18350121,TMAX,63
18350122,TMAX,36
18350123,TMAX,23
18350124,TMAX,26
18350125,TMAX,28
18350126,TMAX,39
18350127,TMAX,66
18350128,TMAX,66
18350129,TMAX,63
18350130,TMAX,76
18350131,TMAX,76
18360101,TMAX,4
18360102,TMAX,-51
18360103,TMAX,-54
18360104,TMAX,-23
18360105,TMAX,-13
18360106,TMAX,1
18360107,TMAX,9
18360108,TMAX,-15
18360109,TMAX,-28
18360110,TMAX,-29
18360111,TMAX,-10
18360112,TMAX,6
18360113,TMAX,8
18360114,TMAX,-19
18360115,TMAX,0
18360116,TMAX,8
18360117,TMAX,1
18360118,TMAX,1
18360119,TMAX,63
18360120,TMAX,-1
18360121,TMAX,-13
18360122,TMAX,11
18360123,TMAX,16
18360124,TMAX,24
18360125,TMAX,13
18360126,TMAX,21
18360127,TMAX,10
18360128,TMAX,-30
18360129,TMAX,-23
18360130,TMAX,-3
18360131,TMAX,64
18370101,TMAX,-5
18370102,TMAX,-36
18370103,TMAX,13
18370104,TMAX,5
18370105,TMAX,-8
18370106,TMAX,-6
18370107,TMAX,-3
18370108,TMAX,6
18370109,TMAX,-6
18370110,TMAX,-20
18370111,TMAX,-1
18370112,TMAX,4
18370113,TMAX,-23
18370114,TMAX,3
18370115,TMAX,3
18370116,TMAX,13
18370117,TMAX,3
18370118,TMAX,18
18370119,TMAX,19
18370120,TMAX,23
18370121,TMAX,13
18370122,TMAX,10
18370123,TMAX,26
18370124,TMAX,25
18370125,TMAX,38
18370126,TMAX,40
18370127,TMAX,41
18370128,TMAX,39
18370129,TMAX,61
18370130,TMAX,56
18370131,TMAX,53
18380101,TMAX,20
18380102,TMAX,21
18380103,TMAX,15
18380104,TMAX,16
18380105,TMAX,23
18380106,TMAX,36
18380107,TMAX,29
18380108,TMAX,10
18380109,TMAX,0
18380110,TMAX,-11
18380111,TMAX,-21
18380112,TMAX,13
18380113,TMAX,3
18380114,TMAX,-15
18380115,TMAX,-24
18380116,TMAX,-24
18380117,TMAX,-19
18380118,TMAX,-13
18380119,TMAX,3
18380120,TMAX,-13
18380121,TMAX,-48
18380122,TMAX,-14
18380123,TMAX,-8
18380124,TMAX,24
18380125,TMAX,28
18380126,TMAX,50
18380127,TMAX,25
18380128,TMAX,25
18380129,TMAX,19
18380130,TMAX,23
18380131,TMAX,49
18390101,TMAX,59
18390102,TMAX,88
18390103,TMAX,115
18390104,TMAX,81
18390105,TMAX,44
18390106,TMAX,90
18390107,TMAX,20
18390108,TMAX,88
18390109,TMAX,70
18390110,TMAX,44
18390111,TMAX,31
18390112,TMAX,13
18390113,TMAX,48
18390114,TMAX,95
18390115,TMAX,78
18390116,TMAX,81
18390117,TMAX,55
18390118,TMAX,64
18390119,TMAX,34
18390120,TMAX,64
18390121,TMAX,33
18390122,TMAX,30
18390123,TMAX,23
18390124,TMAX,24
18390125,TMAX,8
18390126,TMAX,4
18390127,TMAX,23
18390128,TMAX,1
18390129,TMAX,0
18390130,TMAX,11
18390131,TMAX,13
18400101,TMAX,51
18400102,TMAX,44
18400103,TMAX,53
18400104,TMAX,53
18400105,TMAX,53
18400106,TMAX,43
18400107,TMAX,36
18400108,TMAX,8
18400109,TMAX,10
18400110,TMAX,14
18400111,TMAX,9
18400112,TMAX,-35
18400113,TMAX,-28
18400114,TMAX,21
18400115,TMAX,40
18400116,TMAX,61
18400117,TMAX,33
18400118,TMAX,61
18400119,TMAX,50
18400120,TMAX,50
18400121,TMAX,50
18400122,TMAX,131
18400123,TMAX,140
18400124,TMAX,69
18400125,TMAX,50
18400126,TMAX,84
18400127,TMAX,88
18400128,TMAX,98
18400129,TMAX,91
18400130,TMAX,94
18400131,TMAX,49
18410101,TMAX,19
18410102,TMAX,23
18410103,TMAX,13
18410104,TMAX,15
18410105,TMAX,10
18410106,TMAX,25
18410107,TMAX,23
18410108,TMAX,38
18410109,TMAX,3
18410110,TMAX,-18
18410111,TMAX,6
18410112,TMAX,0
18410113,TMAX,-6
18410114,TMAX,19
18410115,TMAX,31
18410116,TMAX,44
18410117,TMAX,44
18410118,TMAX,21
18410119,TMAX,33
18410120,TMAX,9
18410121,TMAX,44
18410122,TMAX,15
18410123,TMAX,9
18410124,TMAX,44
18410125,TMAX,56
18410126,TMAX,40
18410127,TMAX,25
18410128,TMAX,34
18410129,TMAX,36
18410130,TMAX,60
18410131,TMAX,28
18420101,TMAX,76
18420102,TMAX,28
18420103,TMAX,9
18420104,TMAX,-11
18420105,TMAX,-6
18420106,TMAX,23
18420107,TMAX,24
18420108,TMAX,0
18420109,TMAX,1
18420110,TMAX,-8
18420111,TMAX,-1
18420112,TMAX,18
18420113,TMAX,19
18420114,TMAX,6
18420115,TMAX,21
18420116,TMAX,31
18420117,TMAX,38
18420118,TMAX,70
18420119,TMAX,63
18420120,TMAX,49
18420121,TMAX,56
18420122,TMAX,41
18420123,TMAX,0
18420124,TMAX,29
18420125,TMAX,36
18420126,TMAX,25
18420127,TMAX,40
18420128,TMAX,44
18420129,TMAX,13
18420130,TMAX,24
18420131,TMAX,36
18430101,TMAX,128
18430102,TMAX,80
18430103,TMAX,56
18430104,TMAX,34
18430105,TMAX,29
18430106,TMAX,24
18430107,TMAX,50
18430108,TMAX,31
18430109,TMAX,48
18430110,TMAX,51
18430111,TMAX,44
18430112,TMAX,19
18430113,TMAX,59
18430114,TMAX,58
18430115,TMAX,49
18430116,TMAX,64
18430117,TMAX,63
18430118,TMAX,50
18430119,TMAX,18
18430120,TMAX,75
18430121,TMAX,81
18430122,TMAX,50
18430123,TMAX,58
18430124,TMAX,59
18430125,TMAX,56
18430126,TMAX,56
