date,variable,value
19290820,TMIN,128
19290821,TMAX,311
19290821,TMIN,178
19290822,TMAX,350
19290822,TMIN,222
19290823,TMAX,294
19290823,TMIN,217
19290824,TMAX,294
19290824,TMIN,183
19290825,TMAX,306
19290825,TMIN,189
19290826,TMAX,294
19290826,TMIN,206
19290827,TMAX,256
19290827,TMIN,161
19290828,TMAX,239
19290828,TMIN,122
19290829,TMAX,267
19290829,TMIN,133
19290830,TMAX,294
19290830,TMIN,172
19290831,TMAX,272
19290831,TMIN,183
19290901,TMAX,317
19290901,TMIN,161
19290902,TMAX,333
19290902,TMIN,194
19290903,TMAX,322
19290903,TMIN,200
19290904,TMAX,311
19290904,TMIN,200
19290905,TMAX,206
19290905,TMIN,156
19290906,TMAX,200
19290906,TMIN,150
19290907,TMAX,256
19290907,TMIN,150
19290908,TMAX,267
19290908,TMIN,172
19290909,TMAX,283
19290909,TMIN,144
19290910,TMAX,206
19290910,TMIN,100
19290911,TMAX,222
19290911,TMIN,111
19290912,TMAX,172
19290912,TMIN,128
19290913,TMAX,233
19290913,TMIN,122
19290914,TMAX,194
19290914,TMIN,67
19290915,TMAX,250
19290915,TMIN,100
19290916,TMAX,233
19290916,TMIN,122
19290917,TMAX,211
19290917,TMIN,100
19290918,TMAX,144
19290918,TMIN,33
19290919,TMAX,100
19290919,TMIN,67
19290920,TMAX,156
19290920,TMIN,83
19290921,TMAX,228
19290921,TMIN,100
19290922,TMAX,256
19290922,TMIN,94
19290923,TMAX,267
19290923,TMIN,117
19290924,TMAX,261
19290924,TMIN,156
19290925,TMAX,244
19290925,TMIN,189
19290926,TMAX,272
19290926,TMIN,194
19290927,TMAX,289
19290927,TMIN,161
19290928,TMAX,311
19290928,TMIN,178
19290929,TMAX,256
19290929,TMIN,128
19290930,TMAX,183
19290930,TMIN,89
19291001,TMAX,178
19291001,TMIN,67
19291002,TMAX,178
19291002,TMIN,56
19291003,TMAX,200
19291003,TMIN,89
19291004,TMAX,117
19291004,TMIN,61
19291005,TMAX,200
19291005,TMIN,78
19291006,TMAX,222
19291006,TMIN,89
19291007,TMAX,206
19291007,TMIN,89
19291008,TMAX,200
19291008,TMIN,89
19291009,TMAX,144
19291009,TMIN,94
19291010,TMAX,161
19291010,TMIN,83
19291011,TMAX,172
19291011,TMIN,144
19291012,TMAX,194
19291012,TMIN,111
19291013,TMAX,194
19291013,TMIN,78
19291014,TMAX,233
19291014,TMIN,100
19291015,TMAX,256
19291015,TMIN,111
19291016,TMAX,256
19291016,TMIN,117
19291017,TMAX,189
19291017,TMIN,83
19291018,TMAX,222
19291018,TMIN,72
19291019,TMAX,261
19291019,TMIN,100
19291020,TMAX,178
19291020,TMIN,111
19291021,TMAX,128
19291021,TMIN,72
19291022,TMAX,78
19291022,TMIN,17
19291023,TMAX,17
19291023,TMIN,-6
19291024,TMAX,61
19291024,TMIN,6
19291025,TMAX,161
19291025,TMIN,11
19291026,TMAX,222
19291026,TMIN,56
19291027,TMAX,183
19291027,TMIN,89
19291028,TMAX,89
19291028,TMIN,44
19291029,TMAX,144
19291029,TMIN,67
19291030,TMAX,178
19291030,TMIN,106
19291031,TMAX,189
19291031,TMIN,100
19291101,TMAX,100
19291101,TMIN,61
19291102,TMAX,128
19291102,TMIN,33
19291103,TMAX,106
19291103,TMIN,39
19291104,TMAX,61
19291104,TMIN,6
19291105,TMAX,111
19291105,TMIN,0
19291106,TMAX,111
19291106,TMIN,22
19291107,TMAX,83
19291107,TMIN,11
19291108,TMAX,100
19291108,TMIN,6
19291109,TMAX,144
19291109,TMIN,17
19291110,TMAX,150
19291110,TMIN,61
19291111,TMAX,161
19291111,TMIN,39
19291112,TMAX,117
19291112,TMIN,78
19291113,TMAX,94
19291113,TMIN,67
19291114,TMAX,72
19291114,TMIN,56
19291115,TMAX,89
19291115,TMIN,11
19291116,TMAX,100
19291116,TMIN,17
19291117,TMAX,61
19291117,TMIN,39
19291118,TMAX,56
19291118,TMIN,22
19291119,TMAX,39
19291119,TMIN,-6
19291120,TMAX,0
19291120,TMIN,-44
19291121,TMAX,-39
19291121,TMIN,-89
19291122,TMAX,-17
19291122,TMIN,-122
19291123,TMAX,33
19291123,TMIN,-61
19291124,TMAX,33
19291124,TMIN,-78
19291125,TMAX,94
19291125,TMIN,-22
19291126,TMAX,111
19291126,TMIN,17
19291127,TMAX,100
19291127,TMIN,-6
19291128,TMAX,-6
19291128,TMIN,-117
19291129,TMAX,-117
19291129,TMIN,-167
19291130,TMAX,-56
19291130,TMIN,-178
19291201,TMAX,-6
19291201,TMIN,-94
19291202,TMAX,-94
19291202,TMIN,-167
19291203,TMAX,-72
19291203,TMIN,-189
19291204,TMAX,28
19291204,TMIN,-122
19291205,TMAX,106
19291205,TMIN,0
19291206,TMAX,100
19291206,TMIN,22
19291207,TMAX,33
19291207,TMIN,-44
19291208,TMAX,0
19291208,TMIN,-50
19291209,TMAX,22
19291209,TMIN,-11
19291210,TMAX,67
19291210,TMIN,17
19291211,TMAX,50
19291211,TMIN,22
19291212,TMAX,178
19291212,TMIN,50
19291213,TMAX,172
19291213,TMIN,50
19291214,TMAX,50
19291214,TMIN,6
19291215,TMAX,83
19291215,TMIN,28
19291216,TMAX,72
19291216,TMIN,28
19291217,TMAX,67
19291217,TMIN,0
19291218,TMAX,0
19291218,TMIN,-117
19291219,TMAX,-117
19291219,TMIN,-133
19291220,TMAX,-89
19291220,TMIN,-167
19291221,TMAX,-67
19291221,TMIN,-150
19291222,TMAX,-61
19291222,TMIN,-122
19291223,TMAX,-44
19291223,TMIN,-117
19291224,TMAX,28
19291224,TMIN,-100
19291225,TMAX,6
19291225,TMIN,-50
19291226,TMAX,72
19291226,TMIN,-11
19291227,TMAX,44
19291227,TMIN,-22
19291228,TMAX,17
19291228,TMIN,-39
19291229,TMAX,67
19291229,TMIN,-33
19291230,TMAX,128
19291230,TMIN,11
19291231,TMAX,122
19291231,TMIN,11
19300101,TMAX,133
19300101,TMIN,11
19300102,TMAX,67
19300102,TMIN,0
19300103,TMAX,6
19300103,TMIN,-67
19300104,TMAX,83
19300104,TMIN,-39
19300105,TMAX,100
19300105,TMIN,-17
19300106,TMAX,117
19300106,TMIN,-22
19300107,TMAX,-22
19300107,TMIN,-106
19300108,TMAX,-50
19300108,TMIN,-72
19300109,TMAX,-17
19300109,TMIN,-94
19300110,TMAX,-50
19300110,TMIN,-133
19300111,TMAX,17
19300111,TMIN,-56
19300112,TMAX,22
19300112,TMIN,0
19300113,TMAX,22
19300113,TMIN,0
19300114,TMAX,33
19300114,TMIN,-111
19300115,TMAX,-100
19300115,TMIN,-139
19300116,TMAX,-128
19300116,TMIN,-161
19300117,TMAX,-128
19300117,TMIN,-261
19300118,TMAX,-150
19300118,TMIN,-278
19300119,TMAX,-61
19300119,TMIN,-167
19300120,TMAX,-56
19300120,TMIN,-100
19300121,TMAX,-72
19300121,TMIN,-194
19300122,TMAX,-161
19300122,TMIN,-250
19300123,TMAX,-94
19300123,TMIN,-200
19300124,TMAX,-39
19300124,TMIN,-128
19300125,TMAX,-56
19300125,TMIN,-139
19300126,TMAX,-11
19300126,TMIN,-144
19300127,TMAX,-11
19300127,TMIN,-100
19300128,TMAX,-56
19300128,TMIN,-139
19300129,TMAX,-67
19300129,TMIN,-172
19300130,TMAX,-11
19300130,TMIN,-122
19300131,TMAX,6
19300131,TMIN,-133
19300201,TMAX,56
19300201,TMIN,-33
19300202,TMAX,67
19300202,TMIN,-11
19300203,TMAX,72
19300203,TMIN,11
19300204,TMAX,33
19300204,TMIN,-11
19300205,TMAX,11
19300205,TMIN,-22
19300206,TMAX,78
19300206,TMIN,-11
19300207,TMAX,17
19300207,TMIN,-17
19300208,TMAX,28
19300208,TMIN,-44
19300209,TMAX,50
19300209,TMIN,11
19300210,TMAX,22
19300210,TMIN,-22
19300211,TMAX,100
19300211,TMIN,-6
19300212,TMAX,128
19300212,TMIN,6
19300213,TMAX,39
19300213,TMIN,-22
19300214,TMAX,0
19300214,TMIN,-56
19300215,TMAX,-56
19300215,TMIN,-144
19300216,TMAX,17
19300216,TMIN,-117
19300217,TMAX,72
19300217,TMIN,-11
19300218,TMAX,150
19300218,TMIN,39
19300219,TMAX,211
19300219,TMIN,67
19300220,TMAX,200
19300220,TMIN,78
19300221,TMAX,206
19300221,TMIN,83
19300222,TMAX,139
19300222,TMIN,117
19300223,TMAX,172
19300223,TMIN,44
19300224,TMAX,256
19300224,TMIN,133
19300225,TMAX,189
19300225,TMIN,39
19300226,TMAX,122
19300226,TMIN,0
19300227,TMAX,56
19300227,TMIN,-17
19300228,TMAX,100
19300228,TMIN,11
19300301,TMAX,72
19300301,TMIN,-50
19300302,TMAX,-50
19300302,TMIN,-111
19300303,TMAX,17
19300303,TMIN,-78
19300304,TMAX,100
19300304,TMIN,-33
19300305,TMAX,83
19300305,TMIN,-17
19300306,TMAX,122
19300306,TMIN,-11
19300307,TMAX,111
19300307,TMIN,17
19300308,TMAX,83
19300308,TMIN,11
19300309,TMAX,139
19300309,TMIN,6
19300310,TMAX,150
19300310,TMIN,22
19300311,TMAX,67
19300311,TMIN,6
19300312,TMAX,161
19300312,TMIN,-6
19300313,TMAX,133
19300313,TMIN,-6
19300314,TMAX,67
19300314,TMIN,-11
19300315,TMAX,189
19300315,TMIN,0
19300316,TMAX,211
19300316,TMIN,78
19300317,TMAX,144
19300317,TMIN,39
19300318,TMAX,39
19300318,TMIN,-6
19300319,TMAX,89
19300319,TMIN,-28
19300320,TMAX,144
19300320,TMIN,6
19300321,TMAX,56
19300321,TMIN,-28
19300322,TMAX,94
19300322,TMIN,-39
19300323,TMAX,183
19300323,TMIN,17
19300324,TMAX,89
19300324,TMIN,6
19300325,TMAX,6
19300325,TMIN,-50
19300326,TMAX,11
19300326,TMIN,-56
19300327,TMAX,28
19300327,TMIN,-33
19300328,TMAX,72
19300328,TMIN,-33
19300329,TMAX,28
19300329,TMIN,-11
19300330,TMAX,89
19300330,TMIN,-11
19300331,TMAX,172
19300331,TMIN,11
19300401,TMAX,83
19300401,TMIN,28
19300402,TMAX,94
19300402,TMIN,0
19300403,TMAX,183
19300403,TMIN,44
19300404,TMAX,183
19300404,TMIN,33
19300405,TMAX,228
19300405,TMIN,78
19300406,TMAX,200
19300406,TMIN,78
19300407,TMAX,144
19300407,TMIN,61
19300408,TMAX,161
19300408,TMIN,33
19300409,TMAX,222
19300409,TMIN,67
19300410,TMAX,322
19300410,TMIN,117
19300411,TMAX,322
19300411,TMIN,167
19300412,TMAX,311
19300412,TMIN,172
19300413,TMAX,283
19300413,TMIN,156
19300414,TMAX,211
19300414,TMIN,111
19300415,TMAX,228
19300415,TMIN,111
19300416,TMAX,239
19300416,TMIN,156
19300417,TMAX,233
19300417,TMIN,100
19300418,TMAX,133
19300418,TMIN,67
19300419,TMAX,178
19300419,TMIN,61
19300420,TMAX,144
19300420,TMIN,89
19300421,TMAX,183
19300421,TMIN,67
19300422,TMAX,100
19300422,TMIN,44
19300423,TMAX,122
19300423,TMIN,22
19300424,TMAX,111
19300424,TMIN,11
19300425,TMAX,150
19300425,TMIN,39
19300426,TMAX,183
19300426,TMIN,22
19300427,TMAX,122
19300427,TMIN,83
19300428,TMAX,206
19300428,TMIN,94
19300429,TMAX,278
19300429,TMIN,133
19300430,TMAX,256
19300430,TMIN,167
19300501,TMAX,278
19300501,TMIN,156
19300502,TMAX,222
19300502,TMIN,156
19300503,TMAX,261
19300503,TMIN,139
19300504,TMAX,278
19300504,TMIN,139
19300505,TMAX,272
19300505,TMIN,189
19300506,TMAX,294
19300506,TMIN,172
19300507,TMAX,233
19300507,TMIN,178
19300508,TMAX,306
19300508,TMIN,150
19300509,TMAX,289
19300509,TMIN,172
19300510,TMAX,267
19300510,TMIN,189
19300511,TMAX,272
19300511,TMIN,178
19300512,TMAX,244
19300512,TMIN,139
19300513,TMAX,239
19300513,TMIN,128
19300514,TMAX,156
19300514,TMIN,100
19300515,TMAX,150
19300515,TMIN,100
19300516,TMAX,189
19300516,TMIN,72
19300517,TMAX,117
19300517,TMIN,67
19300518,TMAX,128
19300518,TMIN,56
19300519,TMAX,133
19300519,TMIN,94
19300520,TMAX,228
19300520,TMIN,117
19300521,TMAX,289
19300521,TMIN,128
19300522,TMAX,289
19300522,TMIN,156
19300523,TMAX,217
19300523,TMIN,100
19300524,TMAX,206
19300524,TMIN,83
19300525,TMAX,256
19300525,TMIN,100
19300526,TMAX,256
19300526,TMIN,133
19300527,TMAX,283
19300527,TMIN,150
19300528,TMAX,222
19300528,TMIN,100
19300529,TMAX,183
19300529,TMIN,78
19300530,TMAX,183
19300530,TMIN,44
19300531,TMAX,239
19300531,TMIN,94
19300601,TMAX,267
19300601,TMIN,106
19300602,TMAX,300
19300602,TMIN,144
19300603,TMAX,306
19300603,TMIN,161
19300604,TMAX,306
19300604,TMIN,172
19300605,TMAX,294
19300605,TMIN,183
19300606,TMAX,178
19300606,TMIN,128
19300607,TMAX,156
19300607,TMIN,83
19300608,TMAX,222
19300608,TMIN,83
19300609,TMAX,250
19300609,TMIN,111
19300610,TMAX,261
19300610,TMIN,117
19300611,TMAX,194
19300611,TMIN,144
19300612,TMAX,283
19300612,TMIN,144
19300613,TMAX,306
19300613,TMIN,194
19300614,TMAX,317
19300614,TMIN,200
19300615,TMAX,283
19300615,TMIN,194
19300616,TMAX,256
19300616,TMIN,178
19300617,TMAX,233
19300617,TMIN,161
19300618,TMAX,261
19300618,TMIN,144
19300619,TMAX,261
19300619,TMIN,144
19300620,TMAX,278
19300620,TMIN,161
19300621,TMAX,333
19300621,TMIN,217
19300622,TMAX,344
19300622,TMIN,222
19300623,TMAX,361
19300623,TMIN,233
19300624,TMAX,311
19300624,TMIN,222
19300625,TMAX,267
19300625,TMIN,183
19300626,TMAX,272
19300626,TMIN,189
19300627,TMAX,289
19300627,TMIN,172
19300628,TMAX,306
19300628,TMIN,156
19300629,TMAX,350
19300629,TMIN,206
19300630,TMAX,278
19300630,TMIN,172
19300701,TMAX,244
19300701,TMIN,156
19300702,TMAX,239
19300702,TMIN,139
19300703,TMAX,261
19300703,TMIN,144
19300704,TMAX,294
19300704,TMIN,178
19300705,TMAX,294
19300705,TMIN,222
19300706,TMAX,356
19300706,TMIN,194
19300707,TMAX,339
19300707,TMIN,200
19300708,TMAX,344
19300708,TMIN,206
19300709,TMAX,350
19300709,TMIN,250
19300710,TMAX,367
19300710,TMIN,222
19300711,TMAX,378
19300711,TMIN,256
19300712,TMAX,372
19300712,TMIN,244
19300713,TMAX,283
19300713,TMIN,200
19300714,TMAX,228
19300714,TMIN,150
19300715,TMAX,250
19300715,TMIN,111
19300716,TMAX,300
19300716,TMIN,144
19300717,TMAX,350
19300717,TMIN,172
19300718,TMAX,372
19300718,TMIN,200
19300719,TMAX,378
19300719,TMIN,233
19300720,TMAX,367
19300720,TMIN,233
19300721,TMAX,356
19300721,TMIN,222
19300722,TMAX,278
19300722,TMIN,206
19300723,TMAX,300
19300723,TMIN,183
19300724,TMAX,322
19300724,TMIN,200
19300725,TMAX,350
19300725,TMIN,217
19300726,TMAX,383
19300726,TMIN,244
19300727,TMAX,400
19300727,TMIN,261
19300728,TMAX,400
19300728,TMIN,256
19300729,TMAX,294
19300729,TMIN,206
19300730,TMAX,322
19300730,TMIN,194
19300731,TMAX,300
19300731,TMIN,194
19300801,TMAX,339
19300801,TMIN,194
19300802,TMAX,356
19300802,TMIN,211
19300803,TMAX,389
19300803,TMIN,250
19300804,TMAX,367
19300804,TMIN,267
19300805,TMAX,350
19300805,TMIN,256
19300806,TMAX,356
19300806,TMIN,239
19300807,TMAX,367
19300807,TMIN,239
19300808,TMAX,367
19300808,TMIN,250
19300809,TMAX,372
19300809,TMIN,217
19300810,TMAX,272
19300810,TMIN,183
19300811,TMAX,261
19300811,TMIN,150
19300812,TMAX,272
19300812,TMIN,167
19300813,TMAX,239
19300813,TMIN,150
19300814,TMAX,272
19300814,TMIN,178
19300815,TMAX,322
19300815,TMIN,194
19300816,TMAX,289
19300816,TMIN,217
19300817,TMAX,256
19300817,TMIN,200
19300818,TMAX,261
19300818,TMIN,167
19300819,TMAX,261
19300819,TMIN,144
19300820,TMAX,272
19300820,TMIN,156
19300821,TMAX,256
19300821,TMIN,139
19300822,TMAX,272
19300822,TMIN,144
19300823,TMAX,283
19300823,TMIN,139
19300824,TMAX,294
19300824,TMIN,194
19300825,TMAX,311
19300825,TMIN,206
19300826,TMAX,322
19300826,TMIN,3600
19300827,TMAX,333
19300827,TMIN,211
19300828,TMAX,322
19300828,TMIN,183
19300829,TMAX,256
19300829,TMIN,183
19300830,TMAX,328
19300830,TMIN,183
19300831,TMAX,267
19300831,TMIN,211
19300901,TMAX,333
19300901,TMIN,200
19300902,TMAX,272
19300902,TMIN,178
19300903,TMAX,272
19300903,TMIN,139
19300904,TMAX,294
19300904,TMIN,161
19300905,TMAX,272
19300905,TMIN,183
19300906,TMAX,294
19300906,TMIN,167
19300907,TMAX,267
19300907,TMIN,194
19300908,TMAX,250
19300908,TMIN,178
19300909,TMAX,256
19300909,TMIN,144
19300910,TMAX,289
19300910,TMIN,167
19300911,TMAX,311
19300911,TMIN,167
19300912,TMAX,311
19300912,TMIN,194
19300913,TMAX,322
19300913,TMIN,200
19300914,TMAX,250
19300914,TMIN,172
19300915,TMAX,211
19300915,TMIN,167
19300916,TMAX,272
19300916,TMIN,139
19300917,TMAX,239
19300917,TMIN,122
19300918,TMAX,272
19300918,TMIN,144
19300919,TMAX,294
19300919,TMIN,161
19300920,TMAX,222
19300920,TMIN,144
19300921,TMAX,267
19300921,TMIN,144
19300922,TMAX,322
19300922,TMIN,194
19300923,TMAX,289
19300923,TMIN,194
19300924,TMAX,244
19300924,TMIN,217
19300925,TMAX,283
19300925,TMIN,167
19300926,TMAX,200
19300926,TMIN,83
19300927,TMAX,222
19300927,TMIN,72
19300928,TMAX,206
19300928,TMIN,72
19300929,TMAX,244
19300929,TMIN,94
19300930,TMAX,206
19300930,TMIN,89
19301001,TMAX,189
19301001,TMIN,56
19301002,TMAX,228
19301002,TMIN,83
19301003,TMAX,283
19301003,TMIN,122
19301004,TMAX,256
19301004,TMIN,128
19301005,TMAX,211
19301005,TMIN,111
19301006,TMAX,189
19301006,TMIN,133
19301007,TMAX,178
19301007,TMIN,133
19301008,TMAX,222
19301008,TMIN,144
19301009,TMAX,267
19301009,TMIN,156
19301010,TMAX,294
19301010,TMIN,167
19301011,TMAX,289
19301011,TMIN,167
19301012,TMAX,289
19301012,TMIN,167
19301013,TMAX,272
19301013,TMIN,167
19301014,TMAX,228
19301014,TMIN,133
19301015,TMAX,194
19301015,TMIN,144
19301016,TMAX,222
19301016,TMIN,44
19301017,TMAX,106
19301017,TMIN,0
19301018,TMAX,72
19301018,TMIN,-6
19301019,TMAX,61
19301019,TMIN,-17
19301020,TMAX,50
19301020,TMIN,-39
19301021,TMAX,67
19301021,TMIN,-39
19301022,TMAX,72
19301022,TMIN,22
19301023,TMAX,83
19301023,TMIN,44
19301024,TMAX,133
19301024,TMIN,22
19301025,TMAX,144
19301025,TMIN,6
19301026,TMAX,194
19301026,TMIN,44
19301027,TMAX,183
19301027,TMIN,100
19301028,TMAX,133
19301028,TMIN,50
19301029,TMAX,139
19301029,TMIN,11
19301030,TMAX,44
19301030,TMIN,-6
19301031,TMAX,50
19301031,TMIN,-39
19301101,TMAX,106
19301101,TMIN,-28
19301102,TMAX,156
19301102,TMIN,50
19301103,TMAX,161
19301103,TMIN,28
19301104,TMAX,139
19301104,TMIN,6
19301105,TMAX,78
19301105,TMIN,-22
19301106,TMAX,44
19301106,TMIN,-50
19301107,TMAX,106
19301107,TMIN,-39
19301108,TMAX,172
19301108,TMIN,6
19301109,TMAX,189
19301109,TMIN,39
19301110,TMAX,150
19301110,TMIN,72
19301111,TMAX,167
19301111,TMIN,78
19301112,TMAX,139
19301112,TMIN,78
19301113,TMAX,156
19301113,TMIN,83
19301114,TMAX,172
19301114,TMIN,117
19301115,TMAX,189
19301115,TMIN,150
19301116,TMAX,172
19301116,TMIN,89
19301117,TMAX,178
19301117,TMIN,56
19301118,TMAX,222
19301118,TMIN,72
19301119,TMAX,250
19301119,TMIN,128
19301120,TMAX,194
19301120,TMIN,89
19301121,TMAX,89
19301121,TMIN,28
19301122,TMAX,94
19301122,TMIN,0
19301123,TMAX,133
19301123,TMIN,17
19301124,TMAX,61
19301124,TMIN,-44
19301125,TMAX,33
19301125,TMIN,-61
19301126,TMAX,-33
19301126,TMIN,-122
19301127,TMAX,-56
19301127,TMIN,-128
19301128,TMAX,-17
19301128,TMIN,-139
19301129,TMAX,72
19301129,TMIN,-17
19301130,TMAX,72
19301130,TMIN,11
19301201,TMAX,22
19301201,TMIN,-89
19301202,TMAX,11
19301202,TMIN,-94
19301203,TMAX,106
19301203,TMIN,-6
19301204,TMAX,100
19301204,TMIN,28
19301205,TMAX,67
19301205,TMIN,44
19301206,TMAX,78
19301206,TMIN,22
19301207,TMAX,33
19301207,TMIN,0
19301208,TMAX,39
19301208,TMIN,-11
19301209,TMAX,133
19301209,TMIN,17
19301210,TMAX,122
19301210,TMIN,61
19301211,TMAX,100
19301211,TMIN,28
19301212,TMAX,28
19301212,TMIN,11
19301213,TMAX,39
19301213,TMIN,11
19301214,TMAX,11
19301214,TMIN,-6
19301215,TMAX,-6
19301215,TMIN,-56
19301216,TMAX,-22
19301216,TMIN,-100
19301217,TMAX,0
19301217,TMIN,-89
19301218,TMAX,6
19301218,TMIN,-28
19301219,TMAX,11
19301219,TMIN,-28
19301220,TMAX,44
19301220,TMIN,-44
19301221,TMAX,-33
19301221,TMIN,-78
19301222,TMAX,-6
19301222,TMIN,-67
19301223,TMAX,-50
19301223,TMIN,-83
19301224,TMAX,39
19301224,TMIN,-89
19301225,TMAX,83
19301225,TMIN,0
19301226,TMAX,0
19301226,TMIN,-28
19301227,TMAX,50
19301227,TMIN,-33
19301228,TMAX,28
19301228,TMIN,-28
19301229,TMAX,33
19301229,TMIN,-72
19301230,TMAX,-17
19301230,TMIN,-106
19301231,TMAX,39
19301231,TMIN,-100
19310101,TMAX,17
19310101,TMIN,-128
19310102,TMAX,94
19310102,TMIN,-44
19310103,TMAX,111
19310103,TMIN,-11
19310104,TMAX,100
19310104,TMIN,6
19310105,TMAX,39
19310105,TMIN,-28
19310106,TMAX,11
19310106,TMIN,-22
19310107,TMAX,11
19310107,TMIN,-17
19310108,TMAX,17
19310108,TMIN,-17
19310109,TMAX,33
19310109,TMIN,-22
19310110,TMAX,56
19310110,TMIN,-39
19310111,TMAX,33
19310111,TMIN,11
19310112,TMAX,17
19310112,TMIN,-33
19310113,TMAX,0
19310113,TMIN,-72
19310114,TMAX,-39
19310114,TMIN,-117
19310115,TMAX,0
19310115,TMIN,-100
19310116,TMAX,61
19310116,TMIN,-22
19310117,TMAX,50
19310117,TMIN,-22
19310118,TMAX,56
19310118,TMIN,11
19310119,TMAX,33
19310119,TMIN,-17
19310120,TMAX,0
19310120,TMIN,-56
19310121,TMAX,-17
19310121,TMIN,-106
19310122,TMAX,61
19310122,TMIN,-50
19310123,TMAX,100
19310123,TMIN,-56
19310124,TMAX,178
19310124,TMIN,28
19310125,TMAX,117
19310125,TMIN,6
19310126,TMAX,83
19310126,TMIN,-6
19310127,TMAX,122
19310127,TMIN,17
19310128,TMAX,89
19310128,TMIN,6
19310129,TMAX,44
19310129,TMIN,6
19310130,TMAX,150
19310130,TMIN,17
19310131,TMAX,72
19310131,TMIN,0
19310201,TMAX,78
19310201,TMIN,-17
19310202,TMAX,144
19310202,TMIN,22
19310203,TMAX,178
19310203,TMIN,33
19310204,TMAX,67
19310204,TMIN,-11
19310205,TMAX,128
19310205,TMIN,-11
19310206,TMAX,106
19310206,TMIN,11
19310207,TMAX,111
19310207,TMIN,33
19310208,TMAX,78
19310208,TMIN,22
19310209,TMAX,22
19310209,TMIN,-50
19310210,TMAX,0
19310210,TMIN,-72
19310211,TMAX,56
19310211,TMIN,-33
19310212,TMAX,128
19310212,TMIN,28
19310213,TMAX,78
19310213,TMIN,-56
19310214,TMAX,-11
19310214,TMIN,-94
19310215,TMAX,83
19310215,TMIN,-50
19310216,TMAX,44
19310216,TMIN,22
19310217,TMAX,67
19310217,TMIN,28
19310218,TMAX,44
19310218,TMIN,11
19310219,TMAX,44
19310219,TMIN,6
19310220,TMAX,44
19310220,TMIN,0
19310221,TMAX,78
19310221,TMIN,-17
19310222,TMAX,39
19310222,TMIN,0
19310223,TMAX,72
19310223,TMIN,11
19310224,TMAX,83
19310224,TMIN,-17
19310225,TMAX,111
19310225,TMIN,6
19310226,TMAX,94
19310226,TMIN,-6
19310227,TMAX,144
19310227,TMIN,0
19310228,TMAX,133
19310228,TMIN,6
19310301,TMAX,17
19310301,TMIN,-6
19310302,TMAX,50
19310302,TMIN,-39
19310303,TMAX,67
19310303,TMIN,-17
19310304,TMAX,33
19310304,TMIN,-44
19310305,TMAX,56
19310305,TMIN,-11
19310306,TMAX,-6
19310306,TMIN,-22
19310307,TMAX,-11
19310307,TMIN,-28
19310308,TMAX,17
19310308,TMIN,-39
19310309,TMAX,28
19310309,TMIN,-39
19310310,TMAX,33
19310310,TMIN,-44
19310311,TMAX,56
19310311,TMIN,-39
19310312,TMAX,89
19310312,TMIN,-22
19310313,TMAX,150
19310313,TMIN,33
19310314,TMAX,72
19310314,TMIN,6
19310315,TMAX,44
19310315,TMIN,0
19310316,TMAX,17
19310316,TMIN,-6
19310317,TMAX,111
19310317,TMIN,-17
19310318,TMAX,128
19310318,TMIN,33
19310319,TMAX,50
19310319,TMIN,0
19310320,TMAX,78
19310320,TMIN,-17
19310321,TMAX,89
19310321,TMIN,33
19310322,TMAX,139
19310322,TMIN,17
19310323,TMAX,144
19310323,TMIN,28
19310324,TMAX,100
19310324,TMIN,33
19310325,TMAX,100
19310325,TMIN,22
19310326,TMAX,78
19310326,TMIN,6
19310327,TMAX,111
19310327,TMIN,39
19310328,TMAX,78
19310328,TMIN,-6
19310329,TMAX,72
19310329,TMIN,-22
19310330,TMAX,94
19310330,TMIN,-11
19310331,TMAX,83
19310331,TMIN,0
19310401,TMAX,100
19310401,TMIN,6
19310402,TMAX,111
19310402,TMIN,11
19310403,TMAX,94
19310403,TMIN,39
19310404,TMAX,144
19310404,TMIN,17
19310405,TMAX,128
19310405,TMIN,17
19310406,TMAX,128
19310406,TMIN,-6
19310407,TMAX,222
19310407,TMIN,22
19310408,TMAX,278
19310408,TMIN,100
19310409,TMAX,239
19310409,TMIN,89
19310410,TMAX,200
19310410,TMIN,78
19310411,TMAX,239
19310411,TMIN,83
19310412,TMAX,261
19310412,TMIN,117
19310413,TMAX,278
19310413,TMIN,111
19310414,TMAX,267
19310414,TMIN,156
19310415,TMAX,283
19310415,TMIN,133
19310416,TMAX,250
19310416,TMIN,150
19310417,TMAX,261
19310417,TMIN,128
19310418,TMAX,267
19310418,TMIN,106
19310419,TMAX,278
19310419,TMIN,150
19310420,TMAX,228
19310420,TMIN,83
19310421,TMAX,106
19310421,TMIN,44
19310422,TMAX,111
19310422,TMIN,44
19310423,TMAX,106
19310423,TMIN,33
19310424,TMAX,83
19310424,TMIN,44
19310425,TMAX,100
19310425,TMIN,72
19310426,TMAX,89
19310426,TMIN,39
19310427,TMAX,122
19310427,TMIN,17
19310428,TMAX,217
19310428,TMIN,44
19310429,TMAX,200
19310429,TMIN,78
19310430,TMAX,194
19310430,TMIN,44
19310501,TMAX,228
19310501,TMIN,72
19310502,TMAX,206
19310502,TMIN,100
19310503,TMAX,194
19310503,TMIN,50
19310504,TMAX,233
19310504,TMIN,61
19310505,TMAX,267
19310505,TMIN,89
19310506,TMAX,89
19310506,TMIN,33
19310507,TMAX,156
19310507,TMIN,17
